epoch,time_total_sec,time_interval_sec,loss_vol,loss_bias,loss_anchor,loss_l2,swaption_priced_frac,path_finite_frac,anchor_rmse_bp,recon_rmse_bps,nan_batches,gnorm_lam0,gnorm_scale,lr,lambda0_norm,lambda0_l1,sigma_scale_mean,sigma_s1,sigma_s2,sigma_s3,sigma_s4,lambda0_v1,lambda0_v2,lambda0_v3,lambda0_v4,fwd_bias_diag_bp,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
310,6481.8,19.333,8.170776903629303,1.642588347196579,1.9194332659244537,1.0278398121954524e-05,1.0,0.92706298828125,121.06505942344666,,0,0.0,0.0,0.0004125366162933297,0.10166064649820328,0.16677047312259674,0.13248682022094727,0.2439650297164917,0.12861786782741547,0.09109897911548615,0.06626539677381516,0.03237435966730118,0.028432179242372513,-0.09082520753145218,0.015138733200728893,2.637500000000001,,,,,,,,,
311,6502.8,20.96,10.891223967075348,4.216821938753128,2.383246749639511,1.0345683222112712e-05,1.0,0.9239501953125,131.51779735088348,,0,0.0,0.0,0.00041190764456609043,0.1015734001994133,0.1667926162481308,0.13252416253089905,0.24448958039283752,0.12858310341835022,0.09102082252502441,0.06600316613912582,0.03228578343987465,0.028379298746585846,-0.09073253720998764,0.015395003370940685,113.6125,,,,,,,,,
312,6522.3,19.584,10.457324266433716,3.6409915685653687,3.0113761723041534,1.0271407063555671e-05,1.0,0.9202880859375,147.13421976566315,,0,0.0,0.0,0.00041127690278958205,0.10106976330280304,0.16594314575195312,0.1327122300863266,0.24542878568172455,0.12862780690193176,0.09085994213819504,0.06593241542577744,0.03198278695344925,0.028218645602464676,-0.09032250195741653,0.01541921216994524,-118.61249999999998,,,,,,,,,
313,6543.3,20.949,6.094894051551819,1.6624174863100052,1.7970324158668518,1.0202024668615195e-05,1.0,0.91802978515625,122.75104808807373,,0,0.0,0.0,0.00041064439786149575,0.1010032370686531,0.16551809012889862,0.13274851441383362,0.24568258225917816,0.1288919448852539,0.09041303396224976,0.06600646674633026,0.031965695321559906,0.027913399040699005,-0.0903753936290741,0.015263601206243038,-83.8375,,,,,,,,,
314,6562.7,19.421,13.597622752189636,4.668304890394211,1.9979916512966156,1.0203621286564157e-05,1.0,0.92535400390625,124.7629656791687,,0,0.0,0.0,0.0004100101366988038,0.10098050534725189,0.1653379201889038,0.13289383053779602,0.24631242454051971,0.1291721612215042,0.09005866199731827,0.06603211164474487,0.03198854252696037,0.02756298892199993,-0.0904344916343689,0.015351898968219757,128.425,,,,,,,,,
315,6584.1,21.356,4.512789249420166,1.3907491266727448,2.3170064091682434,1.0181741572523606e-05,1.0,0.92010498046875,124.91891932487488,,0,0.0,0.0,0.00040937412623768486,0.1008630022406578,0.16475637257099152,0.13327112793922424,0.24704046547412872,0.13030219078063965,0.08978163450956345,0.06596019864082336,0.03176314756274223,0.027553973719477654,-0.09044566750526428,0.014993586577475071,-60.612500000000004,,,,,,,,,
316,6607.8,23.739,4.0134782791137695,1.6824027448892593,1.8509689569473267,1.0189962267759256e-05,1.0,0.9212646484375,123.04443383216858,,0,0.0,0.0,0.00040873637343344734,0.10103044658899307,0.16436073184013367,0.13346464931964874,0.2468821108341217,0.13139869272708893,0.08975395560264587,0.06582382321357727,0.03187863901257515,0.027202073484659195,-0.09077797830104828,0.014502053149044514,-58.0125,,,,,,,,,
317,6629.1,21.346,6.7236069440841675,1.416886806488037,1.8342805057764053,1.0209764923274633e-05,1.0,0.9232177734375,117.47427010536194,,0,0.0,0.0,0.00040809688526045375,0.10102254152297974,0.16394805908203125,0.13379189372062683,0.24749378859996796,0.13203474879264832,0.08990848809480667,0.06573055684566498,0.03166014328598976,0.027195366099476814,-0.09089584648609161,0.014196693897247314,-48.025000000000006,,,,,,,,,
318,6651.3,22.192,6.922508478164673,3.8161976635456085,2.125909775495529,1.019232126964198e-05,1.0,0.92266845703125,124.46732306480408,,0,0.0,0.0,0.0004074556687120443,0.10088668763637543,0.16354630887508392,0.13408684730529785,0.24843759834766388,0.1322544366121292,0.09001956880092621,0.0656357854604721,0.03130865469574928,0.02732531912624836,-0.09084835648536682,0.014063962735235691,-53.575,,,,,,,,,
319,6673.7,22.373,8.461745738983154,3.646428033709526,2.512868821620941,1.018737134472758e-05,1.0,0.92132568359375,132.37260806560516,,0,0.0,0.0,0.00040681273080046045,0.10098794847726822,0.16348829865455627,0.13410784304141998,0.2485010176897049,0.13199281692504883,0.09047026187181473,0.06546730548143387,0.031128432601690292,0.027355484664440155,-0.09102688729763031,0.013977494090795517,-104.64999999999999,,,,,,,,,
320,6693.2,19.48,10.099217534065247,3.02993968129158,2.038845181465149,1.0202585372098838e-05,1.0,0.9227294921875,122.44632816314697,,0,0.0,0.0,0.0004061680785567682,0.10096488893032074,0.16330352425575256,0.13409475982189178,0.2486535906791687,0.1315641552209854,0.09096109867095947,0.06520020961761475,0.0308656208217144,0.02739582397043705,-0.09108120948076248,0.013960864394903183,-23.862499999999997,,,,,,,,,
321,6715.1,21.901,5.901364684104919,1.5222017467021942,2.412123903632164,1.0158707254959154e-05,1.0,0.9202880859375,128.87962317466736,,0,0.0,0.0,0.0004055217190307811,0.10050450265407562,0.16267207264900208,0.13426095247268677,0.2492714375257492,0.13171027600765228,0.09105585515499115,0.06500624865293503,0.03019685298204422,0.02741018496453762,-0.09073367714881897,0.014331348240375519,-78.2,,,,,,,,,
322,6736.1,20.977,4.2734187841415405,1.5553314834833145,1.335157349705696,1.008112303679809e-05,1.0,0.9244384765625,101.69154417514801,,0,0.0,0.0,0.0004048736592909835,0.10023482888936996,0.16200964152812958,0.1346285343170166,0.2508006691932678,0.1317805051803589,0.09098026901483536,0.06495267897844315,0.02938678488135338,0.027629664167761803,-0.09062960743904114,0.014363589696586132,-101.9625,,,,,,,,,
323,6756.8,20.694,5.437148988246918,2.2660843431949615,1.0838740766048431,1.0025270057667512e-05,1.0,0.92352294921875,92.21942520141602,,0,0.0,0.0,0.0004042239064244528,0.09991270303726196,0.16152647137641907,0.1348569393157959,0.2521071434020996,0.13123826682567596,0.09116359800100327,0.06491875648498535,0.02884608879685402,0.027618611231446266,-0.09040354192256927,0.014658226631581783,-119.1,,,,,,,,,
324,6776.6,19.846,4.9499276876449585,1.1538395807147026,1.7525430768728256,9.975263765227282e-06,1.0,0.919921875,116.54977059364319,,0,0.0,0.0,0.00040357246753678234,0.09984540194272995,0.16150091588497162,0.134939506649971,0.2524370849132538,0.13111798465251923,0.09141718596220016,0.06478578597307205,0.0284868311136961,0.027646753937005997,-0.09038063883781433,0.014986700378358364,-78.46249999999999,,,,,,,,,
325,6797.7,21.105,11.441360473632812,5.356125175952911,2.233325555920601,9.978575008062762e-06,1.0,0.9208984375,127.63652074337006,,0,0.0,0.0,0.0004029193497520033,0.10005545616149902,0.16182692348957062,0.13481315970420837,0.25131505727767944,0.13135500252246857,0.09183160215616226,0.06475100666284561,0.028491588309407234,0.027483152225613594,-0.09061996638774872,0.015232219360768795,-110.13749999999999,,,,,,,,,
326,6817.8,20.081,7.072000026702881,1.3311446011066437,1.720922201871872,1.0031167676061159e-05,1.0,0.92633056640625,114.30897545814514,,0,0.0,0.0,0.00040226456021250724,0.10042499750852585,0.16238276660442352,0.1347329169511795,0.25039422512054443,0.1315012127161026,0.09243831783533096,0.06459794193506241,0.028926141560077667,0.027196070179343224,-0.09096663445234299,0.015293916687369347,-72.08749999999999,,,,,,,,,
327,6837.7,19.91,7.99638044834137,1.6396148949861526,1.4842562079429626,1.0134016747542773e-05,1.0,0.92315673828125,105.64672458171844,,0,0.0,0.0,0.0004016081060789677,0.10105583816766739,0.16320735216140747,0.13464072346687317,0.24961668252944946,0.13157302141189575,0.09292901307344437,0.0644441545009613,0.029514234513044357,0.026852771639823914,-0.0915822684764862,0.01525807660073042,-16.26249999999999,,,,,,,,,
328,6856.5,18.821,7.136908054351807,1.2532963380217552,1.6152157187461853,1.0259272812618292e-05,1.0,0.92352294921875,114.84720039367676,,0,0.0,0.0,0.0004009499945302617,0.10174567252397537,0.16401727497577667,0.1345086395740509,0.24869073927402496,0.13157443702220917,0.09339434653520584,0.06437503546476364,0.030052637681365013,0.026578474789857864,-0.09227228909730911,0.015113881789147854,-20.987499999999997,,,,,,,,,
329,6878.5,21.924,4.650307297706604,1.212565928697586,2.2146706879138947,1.0395866866019787e-05,1.0,0.919921875,125.63807272911072,,0,0.0,0.0,0.00040029023276339187,0.10231342166662216,0.16462650895118713,0.1344645917415619,0.2482188642024994,0.13137708604335785,0.09396161884069443,0.0643007904291153,0.030458727851510048,0.02633826993405819,-0.0928569883108139,0.014972525648772717,-29.3,,,,,,,,,
330,6899.8,21.352,5.912861466407776,2.6276785284280777,1.9738810360431671,1.0515522490095464e-05,1.0,0.92376708984375,114.55644607543945,,0,0.0,0.0,0.0003996288279934072,0.10290229320526123,0.1652413159608841,0.13445420563220978,0.24817776679992676,0.13103029131889343,0.09439709782600403,0.06421166658401489,0.030703898519277573,0.026303820312023163,-0.0934678241610527,0.014765771105885506,-84.1125,,,,,,,,,
331,6921.9,22.099,6.075312405824661,1.913790613412857,1.9842264354228973,1.06105214854324e-05,1.0,0.92376708984375,122.96873426437378,,0,0.0,0.0,0.0003989657874533242,0.1031642034649849,0.16569259762763977,0.13466332852840424,0.2490880787372589,0.13085752725601196,0.09459176659584045,0.06411592662334442,0.0307201836258173,0.02688356302678585,-0.09363481402397156,0.014454043470323086,-43.7625,,,,,,,,,
332,6943.1,21.205,4.725045025348663,0.6597082689404488,1.4162121266126633,1.0652091305018985e-05,1.0,0.9239501953125,104.56293249130249,,0,0.0,0.0,0.0003983011183940481,0.10319114476442337,0.16587039828300476,0.1349206119775772,0.2502713203430176,0.13077412545681,0.09461650997400284,0.06402050703763962,0.030575348064303398,0.02753308229148388,-0.09356201440095901,0.01419996377080679,-43.2875,,,,,,,,,
333,6964.2,21.06,6.446237921714783,1.5522305220365524,2.0867084860801697,1.0638777666827082e-05,1.0,0.9246826171875,122.74555158615112,,0,0.0,0.0,0.0003976348280842931,0.10312487185001373,0.16589657962322235,0.13518685102462769,0.2516099512577057,0.13081304728984833,0.09430495649576187,0.06401948630809784,0.030501440167427063,0.028317585587501526,-0.09334904700517654,0.01372851524502039,-108.23749999999998,,,,,,,,,
334,6985.7,21.524,5.1790931224823,1.6245753467082977,1.2451223731040955,1.0649124533301801e-05,1.0,0.9239501953125,102.90269017219543,,0,0.0,0.0,0.0003969669238105034,0.10333972424268723,0.16624760627746582,0.13525210320949554,0.25219017267227173,0.1308630257844925,0.09381160140037537,0.06414362043142319,0.030645010992884636,0.028802966699004173,-0.09344534575939178,0.013354291208088398,-114.36250000000001,,,,,,,,,
335,7007.5,21.857,4.411051034927368,1.7200407534837723,2.431110143661499,1.0700044185796287e-05,1.0,0.92193603515625,136.0422922372818,,0,0.0,0.0,0.00039629741287677307,0.10353607684373856,0.16665920615196228,0.13518813252449036,0.252201110124588,0.1307222843170166,0.09353745728731155,0.06429165601730347,0.030911903828382492,0.029223410412669182,-0.0934894010424614,0.013034495525062084,-97.67500000000001,,,,,,,,,
336,7027.0,19.495,6.329218029975891,1.930704414844513,1.695242017507553,1.0725576430559158e-05,1.0,0.92303466796875,113.23936796188354,,0,0.0,0.0,0.00039562630260476644,0.10363739728927612,0.16690678894519806,0.13501787185668945,0.2518598735332489,0.13039489090442657,0.0934191569685936,0.06439752876758575,0.03118394874036312,0.029504887759685516,-0.09346120804548264,0.012756748124957085,-63.25,,,,,,,,,
337,7048.6,21.543,4.761828362941742,2.049746960401535,1.4104264974594116,1.0760007853605202e-05,1.0,0.92083740234375,104.48426365852356,,0,0.0,0.0,0.0003949536003336379,0.10391989350318909,0.16733728349208832,0.13477018475532532,0.25089630484580994,0.13038522005081177,0.09336767345666885,0.0644315704703331,0.03164105862379074,0.029415829107165337,-0.09366880357265472,0.012611583806574345,-128.35,,,,,,,,,
338,7070.7,22.102,4.7857667207717896,1.9044275283813477,1.184960976243019,1.081356754184526e-05,1.0,0.922119140625,97.86419379711151,,0,0.0,0.0,0.00039427931341995165,0.10415951162576675,0.16770930588245392,0.13474687933921814,0.2502468526363373,0.13085578382015228,0.09341995418071747,0.06446490436792374,0.03202125430107117,0.02927188202738762,-0.09385780245065689,0.012558375485241413,-110.2125,,,,,,,,,
339,7091.7,21.032,4.6699206829071045,1.145128682255745,1.6263831555843353,1.0881665957640507e-05,1.0,0.92236328125,108.72387313842773,,0,0.0,0.0,0.0003936034492376015,0.10455572605133057,0.16825014352798462,0.13463345170021057,0.2493724673986435,0.13163354992866516,0.09304609894752502,0.06448167562484741,0.032606340944767,0.029026448726654053,-0.09418997168540955,0.012427394278347492,-62.025000000000006,,,,,,,,,
340,7114.2,22.459,3.218421757221222,0.6157153844833374,2.137916147708893,1.096838809644396e-05,1.0,0.92401123046875,129.2638463973999,,0,0.0,0.0,0.0003929260151777298,0.10500507801771164,0.16877758502960205,0.13475066423416138,0.24961042404174805,0.1321025788784027,0.09283483773469925,0.06445485353469849,0.03314271196722984,0.029029572382569313,-0.0945492535829544,0.012056046165525913,-15.712500000000002,,,,,,,,,
341,7135.0,20.797,5.278841078281403,1.6064557135105133,2.4755809605121613,1.105747901419818e-05,1.0,0.93060302734375,130.89104044437408,,0,0.0,0.0,0.0003922470186486469,0.10536174476146698,0.16904795169830322,0.13477326929569244,0.24938887357711792,0.1326104700565338,0.0926891565322876,0.06440456956624985,0.033548057079315186,0.029006242752075195,-0.09486301243305206,0.011630641296505928,-49.18750000000001,,,,,,,,,
342,7158.4,23.435,4.353723168373108,1.5305871367454529,1.4695927500724792,1.1129078075100551e-05,1.0,0.92913818359375,109.08061373233795,,0,0.0,0.0,0.00039156646707574997,0.1057174801826477,0.16930732131004333,0.13475914299488068,0.24908876419067383,0.13292676210403442,0.09261661022901535,0.0644044503569603,0.03379393741488457,0.028995893895626068,-0.09521351754665375,0.011303971521556377,-94.92500000000001,,,,,,,,,
343,7180.6,22.22,4.696450591087341,2.0887652039527893,1.4601204991340637,1.1201167126273504e-05,1.0,0.927490234375,106.10219240188599,,0,0.0,0.0,0.000390884367901442,0.10605129599571228,0.16969206929206848,0.13462744653224945,0.24879390001296997,0.1329324096441269,0.0923534408211708,0.06443005055189133,0.03401860594749451,0.02886633574962616,-0.09554894268512726,0.011258179321885109,-123.7,,,,,,,,,
344,7200.8,20.219,6.116544783115387,1.0935844630002975,2.536607801914215,1.1291109558442258e-05,1.0,0.92822265625,134.35329020023346,,0,0.0,0.0,0.00039020072858505036,0.10654523223638535,0.17035213112831116,0.1341894418001175,0.24762319028377533,0.13245585560798645,0.09216831624507904,0.06451039761304855,0.034507811069488525,0.028479553759098053,-0.09602867066860199,0.011336085386574268,-61.4875,,,,,,,,,
345,7222.4,21.503,5.512463569641113,1.3784676045179367,2.0739762783050537,1.1373673487469205e-05,1.0,0.9271240234375,124.76718473434448,,0,0.0,0.0,0.00038951555660274507,0.10684235394001007,0.17082223296165466,0.13401705026626587,0.24681030213832855,0.1320166140794754,0.09265002608299255,0.06459127366542816,0.034902602434158325,0.028078969568014145,-0.0963105633854866,0.011530105955898762,-25.2125,,,,,,,,,
346,7243.5,21.109,4.637682318687439,1.915816307067871,1.272124856710434,1.1423432852097903e-05,1.0,0.93231201171875,95.01622807979584,,0,0.0,0.0,0.0003888288594474571,0.10698889940977097,0.1710977405309677,0.13414201140403748,0.2464863508939743,0.13217821717262268,0.09325923770666122,0.0646442249417305,0.03501543402671814,0.027803169563412666,-0.09647950530052185,0.01179963443428278,-136.2,,,,,,,,,
347,7265.3,21.838,3.9159241914749146,0.4653431475162506,2.5614104568958282,1.147485340879939e-05,1.0,0.9283447265625,135.54706251621246,,0,0.0,0.0,0.0003881406446287966,0.1073216050863266,0.17169436812400818,0.13416364789009094,0.24598847329616547,0.13239791989326477,0.09350122511386871,0.06476697325706482,0.035435065627098083,0.027432914823293686,-0.09676957130432129,0.012056820094585419,-47.537499999999994,,,,,,,,,
348,7286.5,21.241,8.68494188785553,3.7186354994773865,1.5930730104446411,1.1547821031854255e-05,1.0,0.93414306640625,104.4889703989029,,0,0.0,0.0,0.00038745091967297044,0.1077570840716362,0.17227619886398315,0.1340276002883911,0.24517011642456055,0.13272026181221008,0.09338326007127762,0.06483674794435501,0.035913653671741486,0.02714410610496998,-0.09715720266103745,0.012061231769621372,-128.1875,,,,,,,,,
349,7308.9,22.315,7.339519798755646,2.6428759396076202,2.44438998401165,1.1637950819931575e-05,1.0,0.934326171875,128.1495486497879,,0,0.0,0.0,0.0003867596921227004,0.10799654573202133,0.1725795865058899,0.13385282456874847,0.24487248063087463,0.1326438933610916,0.09301125258207321,0.06488366425037384,0.03624005243182182,0.02734336443245411,-0.09728926420211792,0.011706911027431488,81.31249999999999,,,,,,,,,
350,7329.1,20.223,12.117326021194458,4.360686480998993,2.5023149251937866,1.167129789791943e-05,1.0,0.9317626953125,132.1926302909851,,0,0.0,0.0,0.00038606696953714004,0.10826779901981354,0.17282535135746002,0.13376417756080627,0.24515458941459656,0.13198240101337433,0.09304773807525635,0.06487196683883667,0.0362505242228508,0.02773432992398739,-0.0975218415260315,0.01131865568459034,63.31249999999999,,,,,,,,,
351,7351.8,22.704,4.001197159290314,0.7243189737200737,2.396207869052887,1.1774435051847831e-05,1.0,0.92822265625,130.2136310338974,,0,0.0,0.0,0.00038537275949179274,0.10892164707183838,0.17359559237957,0.133463516831398,0.24501687288284302,0.13105091452598572,0.09303908795118332,0.0647471696138382,0.03662173077464104,0.028034770861268044,-0.09807552397251129,0.010863562114536762,-22.599999999999998,,,,,,,,,
352,7372.2,20.381,6.424570083618164,1.3162588477134705,2.895029902458191,1.1929395668630605e-05,1.0,0.93414306640625,140.23370218276978,,0,0.0,0.0,0.00038467706957842824,0.10975117981433868,0.17451511323451996,0.13324594497680664,0.24487470090389252,0.13043783605098724,0.09301985800266266,0.06465135514736176,0.0371154248714447,0.02814641036093235,-0.09882736206054688,0.01042590755969286,-28.125,,,,,,,,,
